"name","year","qtd"
"feature: admin audit","2018-2-1","0"
"feature: admin audit","2018-3-1","0"
"feature: admin audit","2018-4-1","2"
"feature: admin audit","2018-5-1","2"
"feature: admin audit","2018-6-1","0"
"feature: admin audit","2018-7-1","0"
"feature: admin audit","2018-8-1","0"
"feature: admin audit","2018-9-1","1"
"feature: admin audit","2018-10-1","1"
"feature: admin audit","2018-11-1","2"
"feature: admin audit","2018-12-1","2"
"feature: admin audit","2019-1-1","2"
"feature: admin audit","2019-2-1","3"
"feature: admin audit","2019-3-1","1"
"feature: admin audit","2019-4-1","1"
"feature: admin audit","2019-5-1","1"
"feature: admin audit","2019-6-1","1"
"feature: admin audit","2019-7-1","1"
"feature: admin audit","2019-8-1","1"
"feature: admin audit","2019-9-1","0"
"feature: admin audit","2019-10-1","0"
"feature: admin audit","2019-11-1","0"
"feature: admin audit","2019-12-1","0"
"feature: occ","2016-1-1","0"
"feature: occ","2016-2-1","0"
"feature: occ","2016-3-1","0"
"feature: occ","2016-4-1","0"
"feature: occ","2016-5-1","0"
"feature: occ","2016-6-1","0"
"feature: occ","2016-7-1","0"
"feature: occ","2016-8-1","0"
"feature: occ","2016-9-1","0"
"feature: occ","2016-10-1","0"
"feature: occ","2016-11-1","0"
"feature: occ","2016-12-1","0"
"feature: occ","2017-1-1","0"
"feature: occ","2017-2-1","0"
"feature: occ","2017-3-1","0"
"feature: occ","2017-4-1","0"
"feature: occ","2017-5-1","1"
"feature: occ","2017-6-1","1"
"feature: occ","2017-7-1","1"
"feature: occ","2017-8-1","1"
"feature: occ","2017-9-1","1"
"feature: occ","2017-10-1","1"
"feature: occ","2017-11-1","1"
"feature: occ","2017-12-1","1"
"feature: occ","2018-1-1","3"
"feature: occ","2018-2-1","5"
"feature: occ","2018-3-1","4"
"feature: occ","2018-4-1","4"
"feature: occ","2018-5-1","6"
"feature: occ","2018-6-1","10"
"feature: occ","2018-7-1","22"
"feature: occ","2018-8-1","28"
"feature: occ","2018-9-1","29"
"feature: occ","2018-10-1","28"
"feature: occ","2018-11-1","23"
"feature: occ","2018-12-1","25"
"feature: occ","2019-1-1","27"
"feature: occ","2019-2-1","27"
"feature: occ","2019-3-1","23"
"feature: occ","2019-4-1","22"
"feature: occ","2019-5-1","22"
"feature: occ","2019-6-1","22"
"feature: occ","2019-7-1","20"
"feature: occ","2019-8-1","20"
"feature: occ","2019-9-1","0"
"feature: occ","2019-10-1","0"
"feature: occ","2019-11-1","0"
"feature: occ","2019-12-1","0"
"feature: locking","2016-1-1","0"
"feature: locking","2016-2-1","0"
"feature: locking","2016-3-1","0"
"feature: locking","2016-4-1","0"
"feature: locking","2016-5-1","0"
"feature: locking","2016-6-1","0"
"feature: locking","2016-7-1","0"
"feature: locking","2016-8-1","0"
"feature: locking","2016-9-1","0"
"feature: locking","2016-10-1","0"
"feature: locking","2016-11-1","0"
"feature: locking","2016-12-1","1"
"feature: locking","2017-1-1","2"
"feature: locking","2017-2-1","2"
"feature: locking","2017-3-1","2"
"feature: locking","2017-4-1","2"
"feature: locking","2017-5-1","2"
"feature: locking","2017-6-1","2"
"feature: locking","2017-7-1","2"
"feature: locking","2017-8-1","1"
"feature: locking","2017-9-1","2"
"feature: locking","2017-10-1","2"
"feature: locking","2017-11-1","2"
"feature: locking","2017-12-1","2"
"feature: locking","2018-1-1","2"
"feature: locking","2018-2-1","3"
"feature: locking","2018-3-1","5"
"feature: locking","2018-4-1","7"
"feature: locking","2018-5-1","7"
"feature: locking","2018-6-1","7"
"feature: locking","2018-7-1","8"
"feature: locking","2018-8-1","7"
"feature: locking","2018-9-1","6"
"feature: locking","2018-10-1","6"
"feature: locking","2018-11-1","6"
"feature: locking","2018-12-1","4"
"feature: locking","2019-1-1","6"
"feature: locking","2019-2-1","5"
"feature: locking","2019-3-1","5"
"feature: locking","2019-4-1","4"
"feature: locking","2019-5-1","3"
"feature: locking","2019-6-1","3"
"feature: locking","2019-7-1","3"
"feature: locking","2019-8-1","3"
"feature: locking","2019-9-1","0"
"feature: locking","2019-10-1","0"
"feature: locking","2019-11-1","0"
"feature: locking","2019-12-1","0"
"feature: :inbox_tray: install and update","2016-1-1","0"
"feature: :inbox_tray: install and update","2016-2-1","0"
"feature: :inbox_tray: install and update","2016-3-1","0"
"feature: :inbox_tray: install and update","2016-4-1","0"
"feature: :inbox_tray: install and update","2016-5-1","0"
"feature: :inbox_tray: install and update","2016-6-1","0"
"feature: :inbox_tray: install and update","2016-7-1","0"
"feature: :inbox_tray: install and update","2016-8-1","0"
"feature: :inbox_tray: install and update","2016-9-1","0"
"feature: :inbox_tray: install and update","2016-10-1","0"
"feature: :inbox_tray: install and update","2016-11-1","0"
"feature: :inbox_tray: install and update","2016-12-1","0"
"feature: :inbox_tray: install and update","2017-1-1","0"
"feature: :inbox_tray: install and update","2017-2-1","0"
"feature: :inbox_tray: install and update","2017-3-1","0"
"feature: :inbox_tray: install and update","2017-4-1","0"
"feature: :inbox_tray: install and update","2017-5-1","0"
"feature: :inbox_tray: install and update","2017-6-1","0"
"feature: :inbox_tray: install and update","2017-7-1","0"
"feature: :inbox_tray: install and update","2017-8-1","0"
"feature: :inbox_tray: install and update","2017-9-1","0"
"feature: :inbox_tray: install and update","2017-10-1","0"
"feature: :inbox_tray: install and update","2017-11-1","0"
"feature: :inbox_tray: install and update","2017-12-1","0"
"feature: :inbox_tray: install and update","2018-1-1","0"
"feature: :inbox_tray: install and update","2018-2-1","0"
"feature: :inbox_tray: install and update","2018-3-1","0"
"feature: :inbox_tray: install and update","2018-4-1","0"
"feature: :inbox_tray: install and update","2018-5-1","0"
"feature: :inbox_tray: install and update","2018-6-1","0"
"feature: :inbox_tray: install and update","2018-7-1","0"
"feature: :inbox_tray: install and update","2018-8-1","0"
"feature: :inbox_tray: install and update","2018-9-1","0"
"feature: :inbox_tray: install and update","2018-10-1","0"
"feature: :inbox_tray: install and update","2018-11-1","0"
"feature: :inbox_tray: install and update","2018-12-1","0"
"feature: :inbox_tray: install and update","2019-1-1","1"
"feature: :inbox_tray: install and update","2019-2-1","1"
"feature: :inbox_tray: install and update","2019-3-1","1"
"feature: :inbox_tray: install and update","2019-4-1","1"
"feature: :inbox_tray: install and update","2019-5-1","1"
"feature: :inbox_tray: install and update","2019-6-1","1"
"feature: :inbox_tray: install and update","2019-7-1","1"
"feature: :inbox_tray: install and update","2019-8-1","1"
"feature: :inbox_tray: install and update","2019-9-1","0"
"feature: :inbox_tray: install and update","2019-10-1","0"
"feature: :inbox_tray: install and update","2019-11-1","0"
"feature: :inbox_tray: install and update","2019-12-1","0"
"os: :door: Windows","2016-1-1","0"
"os: :door: Windows","2016-2-1","0"
"os: :door: Windows","2016-3-1","0"
"os: :door: Windows","2016-4-1","0"
"os: :door: Windows","2016-5-1","0"
"os: :door: Windows","2016-6-1","0"
"os: :door: Windows","2016-7-1","0"
"os: :door: Windows","2016-8-1","0"
"os: :door: Windows","2016-9-1","0"
"os: :door: Windows","2016-10-1","0"
"os: :door: Windows","2016-11-1","0"
"os: :door: Windows","2016-12-1","0"
"os: :door: Windows","2017-1-1","0"
"os: :door: Windows","2017-2-1","0"
"os: :door: Windows","2017-3-1","0"
"os: :door: Windows","2017-4-1","0"
"os: :door: Windows","2017-5-1","0"
"os: :door: Windows","2017-6-1","0"
"os: :door: Windows","2017-7-1","0"
"os: :door: Windows","2017-8-1","0"
"os: :door: Windows","2017-9-1","0"
"os: :door: Windows","2017-10-1","0"
"os: :door: Windows","2017-11-1","0"
"os: :door: Windows","2017-12-1","0"
"os: :door: Windows","2018-1-1","0"
"os: :door: Windows","2018-2-1","0"
"os: :door: Windows","2018-3-1","0"
"os: :door: Windows","2018-4-1","0"
"os: :door: Windows","2018-5-1","0"
"os: :door: Windows","2018-6-1","0"
"os: :door: Windows","2018-7-1","0"
"os: :door: Windows","2018-8-1","0"
"os: :door: Windows","2018-9-1","0"
"os: :door: Windows","2018-10-1","0"
"os: :door: Windows","2018-11-1","0"
"os: :door: Windows","2018-12-1","0"
"os: :door: Windows","2019-1-1","1"
"os: :door: Windows","2019-2-1","1"
"os: :door: Windows","2019-3-1","1"
"os: :door: Windows","2019-4-1","1"
"os: :door: Windows","2019-5-1","1"
"os: :door: Windows","2019-6-1","1"
"os: :door: Windows","2019-7-1","1"
"os: :door: Windows","2019-8-1","1"
"os: :door: Windows","2019-9-1","0"
"os: :door: Windows","2019-10-1","0"
"os: :door: Windows","2019-11-1","0"
"os: :door: Windows","2019-12-1","0"
"spec","2016-1-1","0"
"spec","2016-2-1","0"
"spec","2016-3-1","0"
"spec","2016-4-1","0"
"spec","2016-5-1","0"
"spec","2016-6-1","1"
"spec","2016-7-1","1"
"spec","2016-8-1","5"
"spec","2016-9-1","7"
"spec","2016-10-1","7"
"spec","2016-11-1","6"
"spec","2016-12-1","6"
"spec","2017-1-1","15"
"spec","2017-2-1","15"
"spec","2017-3-1","16"
"spec","2017-4-1","19"
"spec","2017-5-1","17"
"spec","2017-6-1","17"
"spec","2017-7-1","18"
"spec","2017-8-1","16"
"spec","2017-9-1","13"
"spec","2017-10-1","12"
"spec","2017-11-1","12"
"spec","2017-12-1","11"
"spec","2018-1-1","8"
"spec","2018-2-1","9"
"spec","2018-3-1","9"
"spec","2018-4-1","9"
"spec","2018-5-1","8"
"spec","2018-6-1","8"
"spec","2018-7-1","8"
"spec","2018-8-1","8"
"spec","2018-9-1","14"
"spec","2018-10-1","12"
"spec","2018-11-1","7"
"spec","2018-12-1","7"
"spec","2019-1-1","6"
"spec","2019-2-1","5"
"spec","2019-3-1","5"
"spec","2019-4-1","3"
"spec","2019-5-1","3"
"spec","2019-6-1","3"
"spec","2019-7-1","3"
"spec","2019-8-1","3"
"spec","2019-9-1","0"
"spec","2019-10-1","0"
"spec","2019-11-1","0"
"spec","2019-12-1","0"
"feature: logging","2016-1-1","0"
"feature: logging","2016-2-1","0"
"feature: logging","2016-3-1","0"
"feature: logging","2016-4-1","0"
"feature: logging","2016-5-1","0"
"feature: logging","2016-6-1","1"
"feature: logging","2016-7-1","1"
"feature: logging","2016-8-1","1"
"feature: logging","2016-9-1","1"
"feature: logging","2016-10-1","1"
"feature: logging","2016-11-1","1"
"feature: logging","2016-12-1","1"
"feature: logging","2017-1-1","3"
"feature: logging","2017-2-1","3"
"feature: logging","2017-3-1","3"
"feature: logging","2017-4-1","3"
"feature: logging","2017-5-1","4"
"feature: logging","2017-6-1","5"
"feature: logging","2017-7-1","5"
"feature: logging","2017-8-1","5"
"feature: logging","2017-9-1","5"
"feature: logging","2017-10-1","6"
"feature: logging","2017-11-1","7"
"feature: logging","2017-12-1","6"
"feature: logging","2018-1-1","6"
"feature: logging","2018-2-1","6"
"feature: logging","2018-3-1","6"
"feature: logging","2018-4-1","6"
"feature: logging","2018-5-1","5"
"feature: logging","2018-6-1","7"
"feature: logging","2018-7-1","4"
"feature: logging","2018-8-1","4"
"feature: logging","2018-9-1","3"
"feature: logging","2018-10-1","3"
"feature: logging","2018-11-1","3"
"feature: logging","2018-12-1","3"
"feature: logging","2019-1-1","2"
"feature: logging","2019-2-1","1"
"feature: logging","2019-3-1","1"
"feature: logging","2019-4-1","1"
"feature: logging","2019-5-1","1"
"feature: logging","2019-6-1","1"
"feature: logging","2019-7-1","1"
"feature: logging","2019-8-1","1"
"feature: logging","2019-9-1","0"
"feature: logging","2019-10-1","0"
"feature: logging","2019-11-1","0"
"feature: logging","2019-12-1","0"
"discussion","2016-1-1","0"
"discussion","2016-2-1","0"
"discussion","2016-3-1","0"
"discussion","2016-4-1","0"
"discussion","2016-5-1","0"
"discussion","2016-6-1","0"
"discussion","2016-7-1","0"
"discussion","2016-8-1","0"
"discussion","2016-9-1","0"
"discussion","2016-10-1","0"
"discussion","2016-11-1","0"
"discussion","2016-12-1","0"
"discussion","2017-1-1","0"
"discussion","2017-2-1","0"
"discussion","2017-3-1","0"
"discussion","2017-4-1","0"
"discussion","2017-5-1","0"
"discussion","2017-6-1","0"
"discussion","2017-7-1","0"
"discussion","2017-8-1","0"
"discussion","2017-9-1","0"
"discussion","2017-10-1","0"
"discussion","2017-11-1","0"
"discussion","2017-12-1","0"
"discussion","2018-1-1","0"
"discussion","2018-2-1","0"
"discussion","2018-3-1","0"
"discussion","2018-4-1","0"
"discussion","2018-5-1","0"
"discussion","2018-6-1","0"
"discussion","2018-7-1","0"
"discussion","2018-8-1","0"
"discussion","2018-9-1","0"
"discussion","2018-10-1","0"
"discussion","2018-11-1","0"
"discussion","2018-12-1","1"
"discussion","2019-1-1","1"
"discussion","2019-2-1","1"
"discussion","2019-3-1","1"
"discussion","2019-4-1","1"
"discussion","2019-5-1","1"
"discussion","2019-6-1","1"
"discussion","2019-7-1","1"
"discussion","2019-8-1","1"
"discussion","2019-9-1","0"
"discussion","2019-10-1","0"
"discussion","2019-11-1","0"
"discussion","2019-12-1","0"
"file support request","2016-1-1","0"
"file support request","2016-2-1","0"
"file support request","2016-3-1","0"
"file support request","2016-4-1","0"
"file support request","2016-5-1","0"
"file support request","2016-6-1","0"
"file support request","2016-7-1","0"
"file support request","2016-8-1","0"
"file support request","2016-9-1","0"
"file support request","2016-10-1","0"
"file support request","2016-11-1","0"
"file support request","2016-12-1","0"
"file support request","2017-1-1","0"
"file support request","2017-2-1","0"
"file support request","2017-3-1","0"
"file support request","2017-4-1","0"
"file support request","2017-5-1","0"
"file support request","2017-6-1","0"
"file support request","2017-7-1","0"
"file support request","2017-8-1","0"
"file support request","2017-9-1","0"
"file support request","2017-10-1","0"
"file support request","2017-11-1","0"
"file support request","2017-12-1","0"
"file support request","2018-1-1","0"
"file support request","2018-2-1","0"
"file support request","2018-3-1","0"
"file support request","2018-4-1","0"
"file support request","2018-5-1","0"
"file support request","2018-6-1","0"
"file support request","2018-7-1","0"
"file support request","2018-8-1","0"
"file support request","2018-9-1","0"
"file support request","2018-10-1","0"
"file support request","2018-11-1","0"
"file support request","2018-12-1","1"
"file support request","2019-1-1","1"
"file support request","2019-2-1","1"
"file support request","2019-3-1","1"
"file support request","2019-4-1","1"
"file support request","2019-5-1","1"
"file support request","2019-6-1","1"
"file support request","2019-7-1","1"
"file support request","2019-8-1","1"
"file support request","2019-9-1","0"
"file support request","2019-10-1","0"
"file support request","2019-11-1","0"
"file support request","2019-12-1","0"
"14-feedback","2016-1-1","0"
"14-feedback","2016-2-1","0"
"14-feedback","2016-3-1","0"
"14-feedback","2016-4-1","0"
"14-feedback","2016-5-1","0"
"14-feedback","2016-6-1","0"
"14-feedback","2016-7-1","0"
"14-feedback","2016-8-1","0"
"14-feedback","2016-9-1","0"
"14-feedback","2016-10-1","0"
"14-feedback","2016-11-1","0"
"14-feedback","2016-12-1","0"
"14-feedback","2017-1-1","0"
"14-feedback","2017-2-1","0"
"14-feedback","2017-3-1","0"
"14-feedback","2017-4-1","0"
"14-feedback","2017-5-1","0"
"14-feedback","2017-6-1","0"
"14-feedback","2017-7-1","0"
"14-feedback","2017-8-1","0"
"14-feedback","2017-9-1","0"
"14-feedback","2017-10-1","0"
"14-feedback","2017-11-1","0"
"14-feedback","2017-12-1","0"
"14-feedback","2018-1-1","0"
"14-feedback","2018-2-1","0"
"14-feedback","2018-3-1","0"
"14-feedback","2018-4-1","0"
"14-feedback","2018-5-1","1"
"14-feedback","2018-6-1","1"
"14-feedback","2018-7-1","31"
"14-feedback","2018-8-1","114"
"14-feedback","2018-9-1","38"
"14-feedback","2018-10-1","40"
"14-feedback","2018-11-1","36"
"14-feedback","2018-12-1","26"
"14-feedback","2019-1-1","25"
"14-feedback","2019-2-1","24"
"14-feedback","2019-3-1","22"
"14-feedback","2019-4-1","21"
"14-feedback","2019-5-1","18"
"14-feedback","2019-6-1","16"
"14-feedback","2019-7-1","8"
"14-feedback","2019-8-1","7"
"14-feedback","2019-9-1","0"
"14-feedback","2019-10-1","0"
"14-feedback","2019-11-1","0"
"14-feedback","2019-12-1","0"
"0. to triage","2016-1-1","0"
"0. to triage","2016-2-1","0"
"0. to triage","2016-3-1","0"
"0. to triage","2016-4-1","0"
"0. to triage","2016-5-1","0"
"0. to triage","2016-6-1","0"
"0. to triage","2016-7-1","0"
"0. to triage","2016-8-1","0"
"0. to triage","2016-9-1","0"
"0. to triage","2016-10-1","0"
"0. to triage","2016-11-1","0"
"0. to triage","2016-12-1","0"
"0. to triage","2017-1-1","0"
"0. to triage","2017-2-1","0"
"0. to triage","2017-3-1","0"
"0. to triage","2017-4-1","0"
"0. to triage","2017-5-1","0"
"0. to triage","2017-6-1","0"
"0. to triage","2017-7-1","0"
"0. to triage","2017-8-1","0"
"0. to triage","2017-9-1","0"
"0. to triage","2017-10-1","0"
"0. to triage","2017-11-1","0"
"0. to triage","2017-12-1","0"
"0. to triage","2018-1-1","0"
"0. to triage","2018-2-1","0"
"0. to triage","2018-3-1","0"
"0. to triage","2018-4-1","0"
"0. to triage","2018-5-1","0"
"0. to triage","2018-6-1","0"
"0. to triage","2018-7-1","0"
"0. to triage","2018-8-1","0"
"0. to triage","2018-9-1","0"
"0. to triage","2018-10-1","0"
"0. to triage","2018-11-1","1"
"0. to triage","2018-12-1","1"
"0. to triage","2019-1-1","1"
"0. to triage","2019-2-1","1"
"0. to triage","2019-3-1","1"
"0. to triage","2019-4-1","1"
"0. to triage","2019-5-1","1"
"0. to triage","2019-6-1","1"
"0. to triage","2019-7-1","1"
"0. to triage","2019-8-1","1"
"0. to triage","2019-9-1","0"
"0. to triage","2019-10-1","0"
"0. to triage","2019-11-1","0"
"0. to triage","2019-12-1","0"
"1 - to develop","2016-1-1","0"
"1 - to develop","2016-2-1","0"
"1 - to develop","2016-3-1","0"
"1 - to develop","2016-4-1","0"
"1 - to develop","2016-5-1","0"
"1 - to develop","2016-6-1","0"
"1 - to develop","2016-7-1","0"
"1 - to develop","2016-8-1","0"
"1 - to develop","2016-9-1","0"
"1 - to develop","2016-10-1","0"
"1 - to develop","2016-11-1","0"
"1 - to develop","2016-12-1","0"
"1 - to develop","2017-1-1","0"
"1 - to develop","2017-2-1","0"
"1 - to develop","2017-3-1","0"
"1 - to develop","2017-4-1","0"
"1 - to develop","2017-5-1","0"
"1 - to develop","2017-6-1","0"
"1 - to develop","2017-7-1","0"
"1 - to develop","2017-8-1","0"
"1 - to develop","2017-9-1","0"
"1 - to develop","2017-10-1","0"
"1 - to develop","2017-11-1","0"
"1 - to develop","2017-12-1","0"
"1 - to develop","2018-1-1","0"
"1 - to develop","2018-2-1","0"
"1 - to develop","2018-3-1","0"
"1 - to develop","2018-4-1","0"
"1 - to develop","2018-5-1","0"
"1 - to develop","2018-6-1","0"
"1 - to develop","2018-7-1","0"
"1 - to develop","2018-8-1","0"
"1 - to develop","2018-9-1","0"
"1 - to develop","2018-10-1","0"
"1 - to develop","2018-11-1","1"
"1 - to develop","2018-12-1","1"
"1 - to develop","2019-1-1","1"
"1 - to develop","2019-2-1","1"
"1 - to develop","2019-3-1","1"
"1 - to develop","2019-4-1","1"
"1 - to develop","2019-5-1","1"
"1 - to develop","2019-6-1","1"
"1 - to develop","2019-7-1","1"
"1 - to develop","2019-8-1","1"
"1 - to develop","2019-9-1","0"
"1 - to develop","2019-10-1","0"
"1 - to develop","2019-11-1","0"
"1 - to develop","2019-12-1","0"
"feature: object storage","2016-1-1","0"
"feature: object storage","2016-2-1","0"
"feature: object storage","2016-3-1","0"
"feature: object storage","2016-4-1","0"
"feature: object storage","2016-5-1","0"
"feature: object storage","2016-6-1","0"
"feature: object storage","2016-7-1","0"
"feature: object storage","2016-8-1","0"
"feature: object storage","2016-9-1","0"
"feature: object storage","2016-10-1","0"
"feature: object storage","2016-11-1","0"
"feature: object storage","2016-12-1","0"
"feature: object storage","2017-1-1","0"
"feature: object storage","2017-2-1","0"
"feature: object storage","2017-3-1","0"
"feature: object storage","2017-4-1","0"
"feature: object storage","2017-5-1","0"
"feature: object storage","2017-6-1","0"
"feature: object storage","2017-7-1","0"
"feature: object storage","2017-8-1","0"
"feature: object storage","2017-9-1","0"
"feature: object storage","2017-10-1","0"
"feature: object storage","2017-11-1","0"
"feature: object storage","2017-12-1","0"
"feature: object storage","2018-1-1","0"
"feature: object storage","2018-2-1","0"
"feature: object storage","2018-3-1","0"
"feature: object storage","2018-4-1","0"
"feature: object storage","2018-5-1","0"
"feature: object storage","2018-6-1","0"
"feature: object storage","2018-7-1","0"
"feature: object storage","2018-8-1","0"
"feature: object storage","2018-9-1","1"
"feature: object storage","2018-10-1","1"
"feature: object storage","2018-11-1","1"
"feature: object storage","2018-12-1","1"
"feature: object storage","2019-1-1","1"
"feature: object storage","2019-2-1","1"
"feature: object storage","2019-3-1","1"
"feature: object storage","2019-4-1","1"
"feature: object storage","2019-5-1","1"
"feature: object storage","2019-6-1","1"
"feature: object storage","2019-7-1","1"
"feature: object storage","2019-8-1","0"
"feature: object storage","2019-9-1","0"
"feature: object storage","2019-10-1","0"
"feature: object storage","2019-11-1","0"
"feature: object storage","2019-12-1","0"
"downstream","2016-1-1","0"
"downstream","2016-2-1","0"
"downstream","2016-3-1","0"
"downstream","2016-4-1","0"
"downstream","2016-5-1","0"
"downstream","2016-6-1","8"
"downstream","2016-7-1","14"
"downstream","2016-8-1","64"
"downstream","2016-9-1","37"
"downstream","2016-10-1","66"
"downstream","2016-11-1","25"
"downstream","2016-12-1","40"
"downstream","2017-1-1","13"
"downstream","2017-2-1","5"
"downstream","2017-3-1","77"
"downstream","2017-4-1","47"
"downstream","2017-5-1","17"
"downstream","2017-6-1","10"
"downstream","2017-7-1","11"
"downstream","2017-8-1","10"
"downstream","2017-9-1","7"
"downstream","2017-10-1","9"
"downstream","2017-11-1","4"
"downstream","2017-12-1","4"
"downstream","2018-1-1","3"
"downstream","2018-2-1","3"
"downstream","2018-3-1","0"
"downstream","2018-4-1","0"
"downstream","2018-5-1","0"
"downstream","2018-6-1","0"
"downstream","2018-7-1","0"
"downstream","2018-8-1","0"
"downstream","2018-9-1","0"
"downstream","2018-10-1","0"
"downstream","2018-11-1","0"
"downstream","2018-12-1","0"
"downstream","2019-1-1","0"
"downstream","2019-2-1","0"
"downstream","2019-3-1","0"
"downstream","2019-4-1","0"
"downstream","2019-5-1","0"
"downstream","2019-6-1","0"
"downstream","2019-7-1","0"
"downstream","2019-8-1","0"
"downstream","2019-9-1","0"
"downstream","2019-10-1","0"
"downstream","2019-11-1","0"
"downstream","2019-12-1","0"
