"name","year","qtd"
"feature: vue apps","2017-5-1","0"
"feature: vue apps","2017-6-1","0"
"feature: vue apps","2017-7-1","0"
"feature: vue apps","2017-8-1","0"
"feature: vue apps","2017-9-1","0"
"feature: vue apps","2017-10-1","0"
"feature: vue apps","2017-11-1","0"
"feature: vue apps","2017-12-1","0"
"feature: vue apps","2018-1-1","0"
"feature: vue apps","2018-2-1","0"
"feature: vue apps","2018-3-1","0"
"feature: vue apps","2018-4-1","0"
"feature: vue apps","2018-5-1","0"
"feature: vue apps","2018-6-1","6"
"feature: vue apps","2018-7-1","2"
"feature: vue apps","2018-8-1","3"
"feature: vue apps","2018-9-1","4"
"feature: vue apps","2018-10-1","4"
"feature: vue apps","2018-11-1","1"
"feature: vue apps","2018-12-1","2"
"feature: vue apps","2019-1-1","3"
"feature: vue apps","2019-2-1","1"
"feature: vue apps","2019-3-1","0"
"feature: vue apps","2019-4-1","2"
"feature: vue apps","2019-5-1","0"
"feature: vue apps","2019-6-1","0"
"feature: vue apps","2019-7-1","0"
"feature: vue apps","2019-8-1","0"
"feature: vue apps","2019-9-1","0"
"feature: vue apps","2019-10-1","0"
"feature: vue apps","2019-11-1","0"
"feature: vue apps","2019-12-1","0"
"15-feedback","2016-1-1","0"
"15-feedback","2016-2-1","0"
"15-feedback","2016-3-1","0"
"15-feedback","2016-4-1","0"
"15-feedback","2016-5-1","0"
"15-feedback","2016-6-1","0"
"15-feedback","2016-7-1","0"
"15-feedback","2016-8-1","0"
"15-feedback","2016-9-1","0"
"15-feedback","2016-10-1","0"
"15-feedback","2016-11-1","0"
"15-feedback","2016-12-1","0"
"15-feedback","2017-1-1","0"
"15-feedback","2017-2-1","0"
"15-feedback","2017-3-1","0"
"15-feedback","2017-4-1","0"
"15-feedback","2017-5-1","0"
"15-feedback","2017-6-1","0"
"15-feedback","2017-7-1","0"
"15-feedback","2017-8-1","0"
"15-feedback","2017-9-1","0"
"15-feedback","2017-10-1","0"
"15-feedback","2017-11-1","0"
"15-feedback","2017-12-1","0"
"15-feedback","2018-1-1","0"
"15-feedback","2018-2-1","0"
"15-feedback","2018-3-1","0"
"15-feedback","2018-4-1","0"
"15-feedback","2018-5-1","0"
"15-feedback","2018-6-1","0"
"15-feedback","2018-7-1","0"
"15-feedback","2018-8-1","0"
"15-feedback","2018-9-1","0"
"15-feedback","2018-10-1","0"
"15-feedback","2018-11-1","30"
"15-feedback","2018-12-1","20"
"15-feedback","2019-1-1","12"
"15-feedback","2019-2-1","10"
"15-feedback","2019-3-1","7"
"15-feedback","2019-4-1","8"
"15-feedback","2019-5-1","4"
"15-feedback","2019-6-1","0"
"15-feedback","2019-7-1","0"
"15-feedback","2019-8-1","0"
"15-feedback","2019-9-1","0"
"15-feedback","2019-10-1","0"
"15-feedback","2019-11-1","0"
"15-feedback","2019-12-1","0"
"regression","2016-1-1","0"
"regression","2016-2-1","0"
"regression","2016-3-1","0"
"regression","2016-4-1","0"
"regression","2016-5-1","0"
"regression","2016-6-1","0"
"regression","2016-7-1","0"
"regression","2016-8-1","0"
"regression","2016-9-1","0"
"regression","2016-10-1","0"
"regression","2016-11-1","23"
"regression","2016-12-1","8"
"regression","2017-1-1","11"
"regression","2017-2-1","13"
"regression","2017-3-1","10"
"regression","2017-4-1","18"
"regression","2017-5-1","50"
"regression","2017-6-1","31"
"regression","2017-7-1","21"
"regression","2017-8-1","30"
"regression","2017-9-1","35"
"regression","2017-10-1","22"
"regression","2017-11-1","31"
"regression","2017-12-1","33"
"regression","2018-1-1","40"
"regression","2018-2-1","18"
"regression","2018-3-1","27"
"regression","2018-4-1","20"
"regression","2018-5-1","19"
"regression","2018-6-1","31"
"regression","2018-7-1","45"
"regression","2018-8-1","50"
"regression","2018-9-1","31"
"regression","2018-10-1","32"
"regression","2018-11-1","52"
"regression","2018-12-1","39"
"regression","2019-1-1","41"
"regression","2019-2-1","44"
"regression","2019-3-1","26"
"regression","2019-4-1","20"
"regression","2019-5-1","12"
"regression","2019-6-1","0"
"regression","2019-7-1","0"
"regression","2019-8-1","0"
"regression","2019-9-1","0"
"regression","2019-10-1","0"
"regression","2019-11-1","0"
"regression","2019-12-1","0"
"good first issue","2016-1-1","0"
"good first issue","2016-2-1","0"
"good first issue","2016-3-1","0"
"good first issue","2016-4-1","0"
"good first issue","2016-5-1","0"
"good first issue","2016-6-1","9"
"good first issue","2016-7-1","27"
"good first issue","2016-8-1","32"
"good first issue","2016-9-1","38"
"good first issue","2016-10-1","49"
"good first issue","2016-11-1","52"
"good first issue","2016-12-1","43"
"good first issue","2017-1-1","97"
"good first issue","2017-2-1","103"
"good first issue","2017-3-1","116"
"good first issue","2017-4-1","116"
"good first issue","2017-5-1","116"
"good first issue","2017-6-1","109"
"good first issue","2017-7-1","112"
"good first issue","2017-8-1","120"
"good first issue","2017-9-1","127"
"good first issue","2017-10-1","122"
"good first issue","2017-11-1","125"
"good first issue","2017-12-1","118"
"good first issue","2018-1-1","113"
"good first issue","2018-2-1","116"
"good first issue","2018-3-1","117"
"good first issue","2018-4-1","115"
"good first issue","2018-5-1","112"
"good first issue","2018-6-1","78"
"good first issue","2018-7-1","76"
"good first issue","2018-8-1","72"
"good first issue","2018-9-1","73"
"good first issue","2018-10-1","68"
"good first issue","2018-11-1","67"
"good first issue","2018-12-1","67"
"good first issue","2019-1-1","41"
"good first issue","2019-2-1","42"
"good first issue","2019-3-1","35"
"good first issue","2019-4-1","34"
"good first issue","2019-5-1","33"
"good first issue","2019-6-1","0"
"good first issue","2019-7-1","0"
"good first issue","2019-8-1","0"
"good first issue","2019-9-1","0"
"good first issue","2019-10-1","0"
"good first issue","2019-11-1","0"
"good first issue","2019-12-1","0"
"feature: apps management","2016-1-1","0"
"feature: apps management","2016-2-1","0"
"feature: apps management","2016-3-1","0"
"feature: apps management","2016-4-1","0"
"feature: apps management","2016-5-1","0"
"feature: apps management","2016-6-1","1"
"feature: apps management","2016-7-1","1"
"feature: apps management","2016-8-1","5"
"feature: apps management","2016-9-1","7"
"feature: apps management","2016-10-1","12"
"feature: apps management","2016-11-1","14"
"feature: apps management","2016-12-1","24"
"feature: apps management","2017-1-1","31"
"feature: apps management","2017-2-1","30"
"feature: apps management","2017-3-1","38"
"feature: apps management","2017-4-1","31"
"feature: apps management","2017-5-1","35"
"feature: apps management","2017-6-1","30"
"feature: apps management","2017-7-1","35"
"feature: apps management","2017-8-1","34"
"feature: apps management","2017-9-1","38"
"feature: apps management","2017-10-1","43"
"feature: apps management","2017-11-1","41"
"feature: apps management","2017-12-1","39"
"feature: apps management","2018-1-1","47"
"feature: apps management","2018-2-1","52"
"feature: apps management","2018-3-1","56"
"feature: apps management","2018-4-1","50"
"feature: apps management","2018-5-1","50"
"feature: apps management","2018-6-1","43"
"feature: apps management","2018-7-1","38"
"feature: apps management","2018-8-1","43"
"feature: apps management","2018-9-1","36"
"feature: apps management","2018-10-1","40"
"feature: apps management","2018-11-1","38"
"feature: apps management","2018-12-1","34"
"feature: apps management","2019-1-1","17"
"feature: apps management","2019-2-1","19"
"feature: apps management","2019-3-1","21"
"feature: apps management","2019-4-1","19"
"feature: apps management","2019-5-1","16"
"feature: apps management","2019-6-1","0"
"feature: apps management","2019-7-1","0"
"feature: apps management","2019-8-1","0"
"feature: apps management","2019-9-1","0"
"feature: apps management","2019-10-1","0"
"feature: apps management","2019-11-1","0"
"feature: apps management","2019-12-1","0"
"feature: language l10n and translations","2016-1-1","0"
"feature: language l10n and translations","2016-2-1","0"
"feature: language l10n and translations","2016-3-1","0"
"feature: language l10n and translations","2016-4-1","0"
"feature: language l10n and translations","2016-5-1","0"
"feature: language l10n and translations","2016-6-1","0"
"feature: language l10n and translations","2016-7-1","0"
"feature: language l10n and translations","2016-8-1","0"
"feature: language l10n and translations","2016-9-1","0"
"feature: language l10n and translations","2016-10-1","0"
"feature: language l10n and translations","2016-11-1","0"
"feature: language l10n and translations","2016-12-1","1"
"feature: language l10n and translations","2017-1-1","2"
"feature: language l10n and translations","2017-2-1","2"
"feature: language l10n and translations","2017-3-1","4"
"feature: language l10n and translations","2017-4-1","6"
"feature: language l10n and translations","2017-5-1","4"
"feature: language l10n and translations","2017-6-1","9"
"feature: language l10n and translations","2017-7-1","2"
"feature: language l10n and translations","2017-8-1","4"
"feature: language l10n and translations","2017-9-1","6"
"feature: language l10n and translations","2017-10-1","4"
"feature: language l10n and translations","2017-11-1","3"
"feature: language l10n and translations","2017-12-1","3"
"feature: language l10n and translations","2018-1-1","4"
"feature: language l10n and translations","2018-2-1","4"
"feature: language l10n and translations","2018-3-1","4"
"feature: language l10n and translations","2018-4-1","3"
"feature: language l10n and translations","2018-5-1","4"
"feature: language l10n and translations","2018-6-1","5"
"feature: language l10n and translations","2018-7-1","2"
"feature: language l10n and translations","2018-8-1","2"
"feature: language l10n and translations","2018-9-1","4"
"feature: language l10n and translations","2018-10-1","6"
"feature: language l10n and translations","2018-11-1","9"
"feature: language l10n and translations","2018-12-1","9"
"feature: language l10n and translations","2019-1-1","12"
"feature: language l10n and translations","2019-2-1","10"
"feature: language l10n and translations","2019-3-1","17"
"feature: language l10n and translations","2019-4-1","11"
"feature: language l10n and translations","2019-5-1","11"
"feature: language l10n and translations","2019-6-1","0"
"feature: language l10n and translations","2019-7-1","0"
"feature: language l10n and translations","2019-8-1","0"
"feature: language l10n and translations","2019-9-1","0"
"feature: language l10n and translations","2019-10-1","0"
"feature: language l10n and translations","2019-11-1","0"
"feature: language l10n and translations","2019-12-1","0"
"feature: theming","2016-1-1","0"
"feature: theming","2016-2-1","0"
"feature: theming","2016-3-1","0"
"feature: theming","2016-4-1","0"
"feature: theming","2016-5-1","0"
"feature: theming","2016-6-1","5"
"feature: theming","2016-7-1","26"
"feature: theming","2016-8-1","38"
"feature: theming","2016-9-1","13"
"feature: theming","2016-10-1","11"
"feature: theming","2016-11-1","18"
"feature: theming","2016-12-1","10"
"feature: theming","2017-1-1","16"
"feature: theming","2017-2-1","19"
"feature: theming","2017-3-1","23"
"feature: theming","2017-4-1","22"
"feature: theming","2017-5-1","46"
"feature: theming","2017-6-1","44"
"feature: theming","2017-7-1","37"
"feature: theming","2017-8-1","36"
"feature: theming","2017-9-1","43"
"feature: theming","2017-10-1","17"
"feature: theming","2017-11-1","25"
"feature: theming","2017-12-1","25"
"feature: theming","2018-1-1","38"
"feature: theming","2018-2-1","23"
"feature: theming","2018-3-1","26"
"feature: theming","2018-4-1","19"
"feature: theming","2018-5-1","26"
"feature: theming","2018-6-1","20"
"feature: theming","2018-7-1","20"
"feature: theming","2018-8-1","20"
"feature: theming","2018-9-1","24"
"feature: theming","2018-10-1","23"
"feature: theming","2018-11-1","18"
"feature: theming","2018-12-1","14"
"feature: theming","2019-1-1","11"
"feature: theming","2019-2-1","17"
"feature: theming","2019-3-1","19"
"feature: theming","2019-4-1","12"
"feature: theming","2019-5-1","9"
"feature: theming","2019-6-1","0"
"feature: theming","2019-7-1","0"
"feature: theming","2019-8-1","0"
"feature: theming","2019-9-1","0"
"feature: theming","2019-10-1","0"
"feature: theming","2019-11-1","0"
"feature: theming","2019-12-1","0"
"help wanted","2016-1-1","0"
"help wanted","2016-2-1","0"
"help wanted","2016-3-1","0"
"help wanted","2016-4-1","0"
"help wanted","2016-5-1","0"
"help wanted","2016-6-1","2"
"help wanted","2016-7-1","2"
"help wanted","2016-8-1","10"
"help wanted","2016-9-1","19"
"help wanted","2016-10-1","23"
"help wanted","2016-11-1","21"
"help wanted","2016-12-1","19"
"help wanted","2017-1-1","33"
"help wanted","2017-2-1","35"
"help wanted","2017-3-1","49"
"help wanted","2017-4-1","48"
"help wanted","2017-5-1","44"
"help wanted","2017-6-1","36"
"help wanted","2017-7-1","34"
"help wanted","2017-8-1","33"
"help wanted","2017-9-1","35"
"help wanted","2017-10-1","39"
"help wanted","2017-11-1","39"
"help wanted","2017-12-1","37"
"help wanted","2018-1-1","33"
"help wanted","2018-2-1","33"
"help wanted","2018-3-1","32"
"help wanted","2018-4-1","32"
"help wanted","2018-5-1","32"
"help wanted","2018-6-1","22"
"help wanted","2018-7-1","23"
"help wanted","2018-8-1","21"
"help wanted","2018-9-1","21"
"help wanted","2018-10-1","22"
"help wanted","2018-11-1","22"
"help wanted","2018-12-1","20"
"help wanted","2019-1-1","15"
"help wanted","2019-2-1","18"
"help wanted","2019-3-1","15"
"help wanted","2019-4-1","15"
"help wanted","2019-5-1","13"
"help wanted","2019-6-1","0"
"help wanted","2019-7-1","0"
"help wanted","2019-8-1","0"
"help wanted","2019-9-1","0"
"help wanted","2019-10-1","0"
"help wanted","2019-11-1","0"
"help wanted","2019-12-1","0"
"feature: filepicker","2016-1-1","0"
"feature: filepicker","2016-2-1","0"
"feature: filepicker","2016-3-1","0"
"feature: filepicker","2016-4-1","0"
"feature: filepicker","2016-5-1","0"
"feature: filepicker","2016-6-1","0"
"feature: filepicker","2016-7-1","4"
"feature: filepicker","2016-8-1","4"
"feature: filepicker","2016-9-1","4"
"feature: filepicker","2016-10-1","8"
"feature: filepicker","2016-11-1","7"
"feature: filepicker","2016-12-1","6"
"feature: filepicker","2017-1-1","16"
"feature: filepicker","2017-2-1","15"
"feature: filepicker","2017-3-1","15"
"feature: filepicker","2017-4-1","15"
"feature: filepicker","2017-5-1","15"
"feature: filepicker","2017-6-1","11"
"feature: filepicker","2017-7-1","10"
"feature: filepicker","2017-8-1","10"
"feature: filepicker","2017-9-1","10"
"feature: filepicker","2017-10-1","11"
"feature: filepicker","2017-11-1","11"
"feature: filepicker","2017-12-1","11"
"feature: filepicker","2018-1-1","4"
"feature: filepicker","2018-2-1","3"
"feature: filepicker","2018-3-1","3"
"feature: filepicker","2018-4-1","3"
"feature: filepicker","2018-5-1","3"
"feature: filepicker","2018-6-1","2"
"feature: filepicker","2018-7-1","3"
"feature: filepicker","2018-8-1","3"
"feature: filepicker","2018-9-1","3"
"feature: filepicker","2018-10-1","4"
"feature: filepicker","2018-11-1","4"
"feature: filepicker","2018-12-1","4"
"feature: filepicker","2019-1-1","2"
"feature: filepicker","2019-2-1","0"
"feature: filepicker","2019-3-1","3"
"feature: filepicker","2019-4-1","2"
"feature: filepicker","2019-5-1","0"
"feature: filepicker","2019-6-1","0"
"feature: filepicker","2019-7-1","0"
"feature: filepicker","2019-8-1","0"
"feature: filepicker","2019-9-1","0"
"feature: filepicker","2019-10-1","0"
"feature: filepicker","2019-11-1","0"
"feature: filepicker","2019-12-1","0"
"feature: emails","2016-1-1","0"
"feature: emails","2016-2-1","0"
"feature: emails","2016-3-1","0"
"feature: emails","2016-4-1","0"
"feature: emails","2016-5-1","0"
"feature: emails","2016-6-1","0"
"feature: emails","2016-7-1","0"
"feature: emails","2016-8-1","0"
"feature: emails","2016-9-1","0"
"feature: emails","2016-10-1","0"
"feature: emails","2016-11-1","0"
"feature: emails","2016-12-1","0"
"feature: emails","2017-1-1","0"
"feature: emails","2017-2-1","0"
"feature: emails","2017-3-1","0"
"feature: emails","2017-4-1","0"
"feature: emails","2017-5-1","1"
"feature: emails","2017-6-1","1"
"feature: emails","2017-7-1","1"
"feature: emails","2017-8-1","3"
"feature: emails","2017-9-1","3"
"feature: emails","2017-10-1","1"
"feature: emails","2017-11-1","1"
"feature: emails","2017-12-1","1"
"feature: emails","2018-1-1","3"
"feature: emails","2018-2-1","2"
"feature: emails","2018-3-1","2"
"feature: emails","2018-4-1","4"
"feature: emails","2018-5-1","4"
"feature: emails","2018-6-1","4"
"feature: emails","2018-7-1","4"
"feature: emails","2018-8-1","4"
"feature: emails","2018-9-1","4"
"feature: emails","2018-10-1","8"
"feature: emails","2018-11-1","10"
"feature: emails","2018-12-1","12"
"feature: emails","2019-1-1","11"
"feature: emails","2019-2-1","11"
"feature: emails","2019-3-1","10"
"feature: emails","2019-4-1","9"
"feature: emails","2019-5-1","8"
"feature: emails","2019-6-1","0"
"feature: emails","2019-7-1","0"
"feature: emails","2019-8-1","0"
"feature: emails","2019-9-1","0"
"feature: emails","2019-10-1","0"
"feature: emails","2019-11-1","0"
"feature: emails","2019-12-1","0"
"feature: authentication","2016-1-1","0"
"feature: authentication","2016-2-1","0"
"feature: authentication","2016-3-1","0"
"feature: authentication","2016-4-1","0"
"feature: authentication","2016-5-1","0"
"feature: authentication","2016-6-1","0"
"feature: authentication","2016-7-1","0"
"feature: authentication","2016-8-1","0"
"feature: authentication","2016-9-1","3"
"feature: authentication","2016-10-1","4"
"feature: authentication","2016-11-1","12"
"feature: authentication","2016-12-1","19"
"feature: authentication","2017-1-1","38"
"feature: authentication","2017-2-1","35"
"feature: authentication","2017-3-1","32"
"feature: authentication","2017-4-1","35"
"feature: authentication","2017-5-1","36"
"feature: authentication","2017-6-1","28"
"feature: authentication","2017-7-1","31"
"feature: authentication","2017-8-1","36"
"feature: authentication","2017-9-1","41"
"feature: authentication","2017-10-1","41"
"feature: authentication","2017-11-1","48"
"feature: authentication","2017-12-1","40"
"feature: authentication","2018-1-1","45"
"feature: authentication","2018-2-1","35"
"feature: authentication","2018-3-1","40"
"feature: authentication","2018-4-1","42"
"feature: authentication","2018-5-1","47"
"feature: authentication","2018-6-1","40"
"feature: authentication","2018-7-1","40"
"feature: authentication","2018-8-1","48"
"feature: authentication","2018-9-1","55"
"feature: authentication","2018-10-1","61"
"feature: authentication","2018-11-1","41"
"feature: authentication","2018-12-1","36"
"feature: authentication","2019-1-1","27"
"feature: authentication","2019-2-1","26"
"feature: authentication","2019-3-1","28"
"feature: authentication","2019-4-1","26"
"feature: authentication","2019-5-1","25"
"feature: authentication","2019-6-1","0"
"feature: authentication","2019-7-1","0"
"feature: authentication","2019-8-1","0"
"feature: authentication","2019-9-1","0"
"feature: authentication","2019-10-1","0"
"feature: authentication","2019-11-1","0"
"feature: authentication","2019-12-1","0"
"feature: previews and thumbnails","2016-1-1","0"
"feature: previews and thumbnails","2016-2-1","0"
"feature: previews and thumbnails","2016-3-1","0"
"feature: previews and thumbnails","2016-4-1","0"
"feature: previews and thumbnails","2016-5-1","0"
"feature: previews and thumbnails","2016-6-1","0"
"feature: previews and thumbnails","2016-7-1","0"
"feature: previews and thumbnails","2016-8-1","0"
"feature: previews and thumbnails","2016-9-1","0"
"feature: previews and thumbnails","2016-10-1","0"
"feature: previews and thumbnails","2016-11-1","0"
"feature: previews and thumbnails","2016-12-1","2"
"feature: previews and thumbnails","2017-1-1","6"
"feature: previews and thumbnails","2017-2-1","11"
"feature: previews and thumbnails","2017-3-1","12"
"feature: previews and thumbnails","2017-4-1","9"
"feature: previews and thumbnails","2017-5-1","9"
"feature: previews and thumbnails","2017-6-1","18"
"feature: previews and thumbnails","2017-7-1","20"
"feature: previews and thumbnails","2017-8-1","17"
"feature: previews and thumbnails","2017-9-1","15"
"feature: previews and thumbnails","2017-10-1","13"
"feature: previews and thumbnails","2017-11-1","15"
"feature: previews and thumbnails","2017-12-1","17"
"feature: previews and thumbnails","2018-1-1","37"
"feature: previews and thumbnails","2018-2-1","34"
"feature: previews and thumbnails","2018-3-1","32"
"feature: previews and thumbnails","2018-4-1","32"
"feature: previews and thumbnails","2018-5-1","42"
"feature: previews and thumbnails","2018-6-1","22"
"feature: previews and thumbnails","2018-7-1","20"
"feature: previews and thumbnails","2018-8-1","23"
"feature: previews and thumbnails","2018-9-1","18"
"feature: previews and thumbnails","2018-10-1","22"
"feature: previews and thumbnails","2018-11-1","18"
"feature: previews and thumbnails","2018-12-1","19"
"feature: previews and thumbnails","2019-1-1","14"
"feature: previews and thumbnails","2019-2-1","11"
"feature: previews and thumbnails","2019-3-1","12"
"feature: previews and thumbnails","2019-4-1","11"
"feature: previews and thumbnails","2019-5-1","11"
"feature: previews and thumbnails","2019-6-1","0"
"feature: previews and thumbnails","2019-7-1","0"
"feature: previews and thumbnails","2019-8-1","0"
"feature: previews and thumbnails","2019-9-1","0"
"feature: previews and thumbnails","2019-10-1","0"
"feature: previews and thumbnails","2019-11-1","0"
"feature: previews and thumbnails","2019-12-1","0"
"feature: search","2016-1-1","0"
"feature: search","2016-2-1","0"
"feature: search","2016-3-1","0"
"feature: search","2016-4-1","0"
"feature: search","2016-5-1","0"
"feature: search","2016-6-1","0"
"feature: search","2016-7-1","0"
"feature: search","2016-8-1","2"
"feature: search","2016-9-1","3"
"feature: search","2016-10-1","5"
"feature: search","2016-11-1","7"
"feature: search","2016-12-1","8"
"feature: search","2017-1-1","20"
"feature: search","2017-2-1","21"
"feature: search","2017-3-1","21"
"feature: search","2017-4-1","21"
"feature: search","2017-5-1","24"
"feature: search","2017-6-1","18"
"feature: search","2017-7-1","16"
"feature: search","2017-8-1","16"
"feature: search","2017-9-1","16"
"feature: search","2017-10-1","16"
"feature: search","2017-11-1","16"
"feature: search","2017-12-1","16"
"feature: search","2018-1-1","10"
"feature: search","2018-2-1","11"
"feature: search","2018-3-1","12"
"feature: search","2018-4-1","14"
"feature: search","2018-5-1","14"
"feature: search","2018-6-1","16"
"feature: search","2018-7-1","14"
"feature: search","2018-8-1","10"
"feature: search","2018-9-1","9"
"feature: search","2018-10-1","9"
"feature: search","2018-11-1","9"
"feature: search","2018-12-1","10"
"feature: search","2019-1-1","5"
"feature: search","2019-2-1","7"
"feature: search","2019-3-1","8"
"feature: search","2019-4-1","7"
"feature: search","2019-5-1","7"
"feature: search","2019-6-1","0"
"feature: search","2019-7-1","0"
"feature: search","2019-8-1","0"
"feature: search","2019-9-1","0"
"feature: search","2019-10-1","0"
"feature: search","2019-11-1","0"
"feature: search","2019-12-1","0"
"feature: tags","2016-1-1","0"
"feature: tags","2016-2-1","0"
"feature: tags","2016-3-1","0"
"feature: tags","2016-4-1","0"
"feature: tags","2016-5-1","0"
"feature: tags","2016-6-1","4"
"feature: tags","2016-7-1","10"
"feature: tags","2016-8-1","9"
"feature: tags","2016-9-1","6"
"feature: tags","2016-10-1","8"
"feature: tags","2016-11-1","13"
"feature: tags","2016-12-1","9"
"feature: tags","2017-1-1","14"
"feature: tags","2017-2-1","13"
"feature: tags","2017-3-1","15"
"feature: tags","2017-4-1","14"
"feature: tags","2017-5-1","20"
"feature: tags","2017-6-1","15"
"feature: tags","2017-7-1","12"
"feature: tags","2017-8-1","13"
"feature: tags","2017-9-1","15"
"feature: tags","2017-10-1","15"
"feature: tags","2017-11-1","15"
"feature: tags","2017-12-1","16"
"feature: tags","2018-1-1","17"
"feature: tags","2018-2-1","19"
"feature: tags","2018-3-1","17"
"feature: tags","2018-4-1","18"
"feature: tags","2018-5-1","18"
"feature: tags","2018-6-1","10"
"feature: tags","2018-7-1","11"
"feature: tags","2018-8-1","14"
"feature: tags","2018-9-1","14"
"feature: tags","2018-10-1","16"
"feature: tags","2018-11-1","14"
"feature: tags","2018-12-1","14"
"feature: tags","2019-1-1","6"
"feature: tags","2019-2-1","5"
"feature: tags","2019-3-1","6"
"feature: tags","2019-4-1","6"
"feature: tags","2019-5-1","6"
"feature: tags","2019-6-1","0"
"feature: tags","2019-7-1","0"
"feature: tags","2019-8-1","0"
"feature: tags","2019-9-1","0"
"feature: tags","2019-10-1","0"
"feature: tags","2019-11-1","0"
"feature: tags","2019-12-1","0"
"feature: workflow engine","2016-1-1","0"
"feature: workflow engine","2016-2-1","0"
"feature: workflow engine","2016-3-1","0"
"feature: workflow engine","2016-4-1","0"
"feature: workflow engine","2016-5-1","0"
"feature: workflow engine","2016-6-1","0"
"feature: workflow engine","2016-7-1","13"
"feature: workflow engine","2016-8-1","14"
"feature: workflow engine","2016-9-1","7"
"feature: workflow engine","2016-10-1","4"
"feature: workflow engine","2016-11-1","2"
"feature: workflow engine","2016-12-1","2"
"feature: workflow engine","2017-1-1","7"
"feature: workflow engine","2017-2-1","10"
"feature: workflow engine","2017-3-1","12"
"feature: workflow engine","2017-4-1","13"
"feature: workflow engine","2017-5-1","11"
"feature: workflow engine","2017-6-1","10"
"feature: workflow engine","2017-7-1","10"
"feature: workflow engine","2017-8-1","10"
"feature: workflow engine","2017-9-1","10"
"feature: workflow engine","2017-10-1","10"
"feature: workflow engine","2017-11-1","11"
"feature: workflow engine","2017-12-1","11"
"feature: workflow engine","2018-1-1","13"
"feature: workflow engine","2018-2-1","14"
"feature: workflow engine","2018-3-1","16"
"feature: workflow engine","2018-4-1","14"
"feature: workflow engine","2018-5-1","15"
"feature: workflow engine","2018-6-1","8"
"feature: workflow engine","2018-7-1","9"
"feature: workflow engine","2018-8-1","10"
"feature: workflow engine","2018-9-1","9"
"feature: workflow engine","2018-10-1","9"
"feature: workflow engine","2018-11-1","7"
"feature: workflow engine","2018-12-1","7"
"feature: workflow engine","2019-1-1","1"
"feature: workflow engine","2019-2-1","1"
"feature: workflow engine","2019-3-1","2"
"feature: workflow engine","2019-4-1","2"
"feature: workflow engine","2019-5-1","2"
"feature: workflow engine","2019-6-1","0"
"feature: workflow engine","2019-7-1","0"
"feature: workflow engine","2019-8-1","0"
"feature: workflow engine","2019-9-1","0"
"feature: workflow engine","2019-10-1","0"
"feature: workflow engine","2019-11-1","0"
"feature: workflow engine","2019-12-1","0"
"feature: trashbin","2016-1-1","0"
"feature: trashbin","2016-2-1","0"
"feature: trashbin","2016-3-1","0"
"feature: trashbin","2016-4-1","0"
"feature: trashbin","2016-5-1","0"
"feature: trashbin","2016-6-1","2"
"feature: trashbin","2016-7-1","6"
"feature: trashbin","2016-8-1","5"
"feature: trashbin","2016-9-1","10"
"feature: trashbin","2016-10-1","7"
"feature: trashbin","2016-11-1","10"
"feature: trashbin","2016-12-1","10"
"feature: trashbin","2017-1-1","18"
"feature: trashbin","2017-2-1","19"
"feature: trashbin","2017-3-1","24"
"feature: trashbin","2017-4-1","19"
"feature: trashbin","2017-5-1","20"
"feature: trashbin","2017-6-1","19"
"feature: trashbin","2017-7-1","20"
"feature: trashbin","2017-8-1","19"
"feature: trashbin","2017-9-1","20"
"feature: trashbin","2017-10-1","18"
"feature: trashbin","2017-11-1","20"
"feature: trashbin","2017-12-1","18"
"feature: trashbin","2018-1-1","16"
"feature: trashbin","2018-2-1","16"
"feature: trashbin","2018-3-1","18"
"feature: trashbin","2018-4-1","20"
"feature: trashbin","2018-5-1","30"
"feature: trashbin","2018-6-1","18"
"feature: trashbin","2018-7-1","15"
"feature: trashbin","2018-8-1","16"
"feature: trashbin","2018-9-1","16"
"feature: trashbin","2018-10-1","16"
"feature: trashbin","2018-11-1","14"
"feature: trashbin","2018-12-1","14"
"feature: trashbin","2019-1-1","12"
"feature: trashbin","2019-2-1","11"
"feature: trashbin","2019-3-1","7"
"feature: trashbin","2019-4-1","6"
"feature: trashbin","2019-5-1","6"
"feature: trashbin","2019-6-1","0"
"feature: trashbin","2019-7-1","0"
"feature: trashbin","2019-8-1","0"
"feature: trashbin","2019-9-1","0"
"feature: trashbin","2019-10-1","0"
"feature: trashbin","2019-11-1","0"
"feature: trashbin","2019-12-1","0"
"client: 🤖🍏 mobile","2016-1-1","0"
"client: 🤖🍏 mobile","2016-2-1","0"
"client: 🤖🍏 mobile","2016-3-1","0"
"client: 🤖🍏 mobile","2016-4-1","0"
"client: 🤖🍏 mobile","2016-5-1","0"
"client: 🤖🍏 mobile","2016-6-1","0"
"client: 🤖🍏 mobile","2016-7-1","0"
"client: 🤖🍏 mobile","2016-8-1","0"
"client: 🤖🍏 mobile","2016-9-1","0"
"client: 🤖🍏 mobile","2016-10-1","0"
"client: 🤖🍏 mobile","2016-11-1","0"
"client: 🤖🍏 mobile","2016-12-1","0"
"client: 🤖🍏 mobile","2017-1-1","0"
"client: 🤖🍏 mobile","2017-2-1","0"
"client: 🤖🍏 mobile","2017-3-1","0"
"client: 🤖🍏 mobile","2017-4-1","0"
"client: 🤖🍏 mobile","2017-5-1","0"
"client: 🤖🍏 mobile","2017-6-1","0"
